PGC008295   32.560210  -9.710970  5.0 21.3    0.9 15.50 0.01 15.22 0.01 14.168 0.004 897  AIS_273_50273_0001_sv18/AIS_273_sg18                            AIS    213.00   211.00
ESO298-015  32.661758 -40.918056  6.2 21.5    1.9 15.97 0.01 15.68 0.01 14.156 0.058 0    AIS_385_50385_0001_sv67/AIS_385_sg67                            AIS    194.05   194.05
UGC01670    32.682887   6.758404  8.8 20.7 -999.0 16.37 0.08 16.15 0.01 15.179 0.006 0    AIS_185_50185_0001_sv16/AIS_185_sg16                            AIS    209.00   209.00
ESO544-027  33.227604 -19.316660  3.5 40.3    8.0 18.33 0.06 17.97 0.07 13.665 0.001 888  AIS_277_50277_0001_sv05/AIS_277_sg05                            AIS    218.05   218.05
NGC0855     33.514658  27.877278 -4.8  9.7 -999.0 16.00 0.01 15.15 0.04 12.425 0.001 337  NGA_NGC0855_05032/NGA_NGC0855                                   NGS   1500.00  1500.00
ESO298-023  33.615000 -39.185112  6.0 18.3 -999.0 16.16 0.01 15.95 0.01 15.136 0.117 0    AIS_385_50385_0001_sv76/AIS_385_sg76                            AIS    272.05   272.05
ESO544-030  33.738600 -20.211750  7.9 16.1    3.5 15.50 0.01 15.06 0.01 13.203 0.001 0    AIS_278_50278_0001_sv08/AIS_278_sg08                            AIS    221.05   221.05
NGC0864     33.865121   6.002503  5.1 18.8    2.0 13.57 0.01 13.19 0.01 11.159 0.001 0    MISGCSS_17723_2306_41894/MISGCSS_17723_2306                     MIS   1648.00  1648.00
IC0217      34.043222 -11.927323  5.7 27.1    2.8 16.03 0.01 15.47 0.01 13.056 0.001 897  AIS_273_50273_0001_sv50/AIS_273_sg50                            AIS    186.05   186.05
ESO545-002  34.813343 -18.932474  8.9 21.4    1.5 16.19 0.02 16.01 0.01 14.602 0.010 894  AIS_278_50278_0001_sv06/AIS_278_sg06                            AIS    207.55   207.55
ESO545-003  34.871868 -21.435410  4.0 19.4    3.2 16.90 0.07 16.51 0.01 15.272 0.002 894  AIS_278_50278_0001_sv25/AIS_278_sg25                            AIS    221.05   221.05
ESO545-005  35.025414 -19.750732  7.6 31.2    1.4 16.06 0.01 15.53 0.01 12.949 0.003 888  AIS_278_50278_0001_sv14/AIS_278_sg14                            AIS    215.00   215.00
UGC01803    35.121774   6.810402  8.8 22.4    0.1 16.99 0.06 16.53 0.02 14.926 0.020 0    AIS_185_50185_0001_sv44/AIS_185_sg44                            AIS    324.00   324.00
PGC008962   35.369889  -4.413168  6.9 30.9 -999.0 16.95 0.01 16.71 0.01 15.822 0.004 0    XMMLSS_20_06893/XMMLSS_20                                       DIS  26592.70 26258.70
NGC0895     35.402017  -5.521277  6.0 29.6    3.4 14.15 0.01 13.79 0.01 11.686 0.001 875  XMMLSS_03_06859/XMMLSS_03                                       DIS  30289.30 29189.25
NGC0899     35.471070 -20.823800  9.9 18.5 -999.0 14.16 0.01 13.97 0.01 12.818 0.005 0    GI1_009072_NGC0908_21087/GI1_009072_NGC0908                     GII   1139.65  1100.90
IC0223      35.504723 -20.746179 10.0 18.8 -999.0 14.97 0.01 14.76 0.01 14.449 0.010 0    AIS_278_50278_0001_sv24/AIS_278_sg24                            AIS    214.05   214.05
NGC0907     35.761020 -20.711750  7.6 20.6    1.1 15.42 0.01 14.97 0.01 12.345 0.001 894  GI1_009072_NGC0908_21087/GI1_009072_NGC0908                     GII   1139.65  1100.90
NGC0908     35.768854 -21.233821  5.1 17.6    1.8 13.45 0.01 12.92 0.01  9.784 0.001 894  GI1_009072_NGC0908_21087/GI1_009072_NGC0908                     GII   1139.65  1100.90
UGC01862    36.103289  -2.162370  6.4 20.4    3.5 16.13 0.01 15.72 0.01 13.338 0.001 891  AIS_284_50284_0001_sv19/AIS_284_sg19                            AIS    214.05   214.05
NGC0918     36.461655  18.496316  5.2 18.1    1.7 13.73 0.11 13.20 0.05 11.323 0.001 927  AIS_178_50178_0001_sv89/AIS_178_sg89                            AIS    117.00   112.00
ESO545-016  36.497250 -21.421610  9.0 18.4 -999.0 16.06 0.06 15.84 0.06 14.635 0.001 0    AIS_278_50278_0001_sv34/AIS_278_sg34                            AIS    211.10   211.10
PGC009272   36.589388  -9.841708  8.0 25.7 -999.0 15.97 0.01 15.74 0.01 14.539 0.001 876  AIS_273_50273_0001_sv59/AIS_273_sg59                            AIS    206.05   206.05
ESO479-004  36.589790 -24.291050  8.5 19.4    1.1 14.31 0.01 14.04 0.01 12.726 0.001 894  AIS_278_50278_0001_sv58/AIS_278_sg58                            AIS    241.10   130.10
PGC009354   36.886508 -10.165871  5.1 24.3    1.5 15.02 0.01 14.84 0.01 14.185 0.008 876  AIS_273_50273_0001_sv59/AIS_273_sg59                            AIS    206.05   206.05
NGC0936     36.905968  -1.155945 -1.2 20.7    3.1 16.58 0.04 15.36 0.02  9.679 0.001 891  GI4_013003_HD15306_24042/GI4_013003_HD15306                     GII   3319.10  3319.10
UGC01945    37.051650  -1.348860  8.2 23.6 -999.0 16.25 0.02 15.81 0.01 13.465 0.002 0    AIS_284_50284_0001_sv18/AIS_284_sg18                            AIS    112.00   112.00
NGC0941     37.116078  -1.151480  5.3 27.3    6.2 14.66 0.01 14.34 0.01 12.691 0.001 0    GI4_013003_HD15306_24042/GI4_013003_HD15306                     GII   3319.10  3319.10
UGC01970    37.475263  25.256365  5.8 37.6    7.1 17.92 0.10 16.90 0.05 13.697 0.006 932  AIS_178_50178_0001_sv55/AIS_178_sg55                            AIS    185.00   185.00
UGC01981    37.571550   0.937800  9.7 20.2 -999.0 18.14 0.07 17.61 0.03 15.340 0.041 0    MISGCSN_18019_0406_42046/MISGCSN_18019_0406                     MIS   2425.25  2425.25
NGC0955     37.638036  -1.108416  2.0 23.1    2.5 16.82 0.01 16.17 0.01 11.418 0.001 891  MISDR1_18127_0407_03178/MISDR1_18127_0407                       MIS   3162.30  3162.30
PGC009559   37.672486  -3.811590  7.8 20.2 -999.0 15.65 0.02 15.26 0.01 14.220 0.001 0    AIS_284_50284_0001_sv41/AIS_284_sg41                            AIS    106.00   106.00
UGC01999    37.969540  19.153090  5.7 17.0    4.4 15.58 0.05 15.50 0.08 14.812 0.004 0    AIS_178_50178_0001_sv93/AIS_178_sg93                            AIS    104.00   104.00
ESO355-026  38.072987 -35.030535  4.2 31.5    4.8 15.63 0.01 15.32 0.01 13.197 0.002 0    AIS_384_50384_0001_sv02/AIS_384_sg02                            AIS    117.00   112.00
NGC0986A    38.174760 -39.295150  9.9 19.1 -999.0 16.31 0.01 16.01 0.01 14.771 0.004 0    NGA_NGC0986_05036/NGA_NGC0986                                   NGS   1263.25  1263.25
NGC0986     38.393089 -39.045003  2.4 17.2    8.6 14.89 0.01 13.99 0.01 10.300 0.001 0    NGA_NGC0986_05036/NGA_NGC0986                                   NGS   1263.25  1263.25
NGC0991     38.886123  -7.154328  5.0 18.8 -999.0 14.37 0.01 14.14 0.01 12.399 0.001 0    MISDR1_18356_0455_03307/MISDR1_18356_0455                       MIS   1652.85  1652.85
UGC02082    39.067475  25.423898  5.8 13.3    1.9 15.59 0.02 14.96 0.01 12.706 0.003 338  GI1_085095_PGC9888_21294/GI1_047014_UGC02082                    GII   1529.70  1529.70
ESO115-021  39.452357 -61.333936  7.5  5.7    0.9 14.64 0.01 14.37 0.01 13.552 0.002 236  GI4_095005_ESO115_G021_24145/GI4_095005_ESO115_G021             GII   2220.10  2220.10
NGC1022     39.636265  -6.677424  1.1 18.5 -999.0 16.95 0.02 15.34 0.01 10.987 0.001 0    MISDR1_18414_0455_03308/MISDR1_18414_0455                       MIS   2106.30  2106.30
IC1826      39.765050 -27.443810 -0.6 36.2   17.1 14.81 0.01 14.45 0.01 12.618 0.001 0    MIS2DFSGP_40428_0233_04441/MIS2DFSGP_40428_0233                 MIS   1653.15  1653.15
NGC1035     39.871440  -8.132960  5.2 18.5    3.1 15.78 0.01 15.21 0.01 11.539 0.001 889  NGA_NGC1052_05038/NGA_NGC1052                                   NGS   3775.70  2949.55
NGC1042     40.099821  -8.433523  6.0  9.4    4.1 13.55 0.01 13.27 0.01 11.133 0.001 0    NGA_NGC1052_05038/NGA_NGC1052                                   NGS   3775.70  2949.55
NGC1047     40.136733  -8.147679 -0.5 17.9 -999.0 19.66 0.18 17.69 0.07 13.573 0.002 0    NGA_NGC1052_05038/NGA_NGC1052                                   NGS   3775.70  2949.55
NGC1051     40.260387  -6.935825  8.8 15.9 -999.0 15.06 0.01 14.71 0.01 13.075 0.001 0    GI1_009112_NGC0961_21109/GI1_009112_NGC0961                     GII   1667.45  1667.45
NGC1052     40.270028  -8.255802 -4.7 19.5    1.5 16.81 0.05 15.28 0.04 10.042 0.001 889  NGA_NGC1052_05038/NGA_NGC1052                                   NGS   3775.70  2949.55
ESO479-025  40.531085 -24.130707  5.5 20.6 -999.0 16.30 0.01 15.90 0.01 13.587 0.001 0    AIS_278_50278_0001_sv78/AIS_278_sg78                            AIS    219.05   219.05
NGC1073     40.918832   1.376104  5.3 15.2 -999.0 13.12 0.01 12.88 0.01 11.287 0.001 0    GI2_044001_NGC1073_22106/GI2_044001_NGC1073                     GII   6676.25  6348.25
NGC1079     40.934715 -29.003273  0.6 26.1   12.9 15.47 0.14 15.27 0.29 11.005 0.001 845  MIS2DFSGP_38090_0314_04411/MIS2DFSGP_38090_0314                 MIS   1653.30  1653.30
NGC1084     41.499538  -7.578474  4.9 21.2    5.0 13.54 0.01 13.01 0.01 10.223 0.001 889  MISDR1_18534_0456_03315/MISDR1_18534_0456                       MIS   1703.00  1703.00
NGC1097     41.578937 -30.274717  3.3 20.0    5.3 12.60 0.04 12.16 0.06  8.702 0.001 845  NGA_NGC1097_05044/NGA_NGC1097                                   NGS   2932.60  2932.60
NGC1087     41.605100  -0.498845  5.2 17.5    2.2 13.54 0.01 13.05 0.01 10.847 0.001 892  MISGCSS_18291_0409o_42069/MISGCSS_18291_0409o                   MIS   2972.30  2972.30
NGC1090     41.641312  -0.247139  3.8 32.3    4.1 15.05 0.01 14.62 0.01 11.705 0.002 874  MISGCSS_18291_0409o_42069/MISGCSS_18291_0409o                   MIS   2972.30  2972.30
UGC02275    41.990850   3.885500  8.8 13.1 -999.0 14.92 0.33 14.68 0.02 14.639 0.017 0    AIS_180_50180_0001_sv38/AIS_180_sg38                            AIS    112.00   112.00
UGC02302    42.286080   2.127514  8.8 14.0 -999.0 14.38 0.16 14.27 0.23 14.290 0.156 0    AIS_180_50180_0001_sv50/AIS_180_sg50                            AIS    107.00   107.00
NGC1110     42.289425  -7.837685  8.9 19.8    2.1 15.49 0.02 15.18 0.01 14.155 0.003 889  MISDR1_18595_0456_03316/MISDR1_18595_0456                       MIS   1663.30  1663.30
PGC010813   42.768814   4.453990  5.0 12.6 -999.0 16.13 0.01 15.92 0.03 15.695 0.004 0    GI3_089006_MRK600_23403/GI3_089006_MRK600                       GII   1671.05  1671.05
UGC02345    42.969600  -1.172100  8.8 16.5    3.3 15.59 0.02 15.29 0.01 14.552 0.002 892  MISGCSS_18407_0410_41909/MISGCSS_18407_0410                     MIS   3187.00  3187.00
NGC1145     43.639653 -18.634924  5.2 28.1    8.5 16.72 0.04 16.17 0.02 11.849 0.001 856  MISWZS03_27889_0283_17530/MISWZS03_27889_0283                   MIS   1735.05  1735.05
NGC1140     43.639673 -10.028115  9.2 19.0    1.1 13.85 0.01 13.69 0.01 12.705 0.002 889  MISWZS03_18723_0284_17547/MISWZS03_18723_0284                   MIS   1932.65  1932.65
ESO356-018  43.801852 -36.299647  5.0 20.9    1.2 16.71 0.01 16.48 0.01 15.029 0.004 0    AIS_384_50384_0001_sv30/AIS_384_sg30                            AIS    224.00   224.00
ESO154-023  44.201502 -54.577723  8.9  6.8    1.3 13.77 0.01 13.59 0.01 12.782 0.005 237  GI4_095006_ESO154_G023_24146/GI4_095006_ESO154_G023             GII   1567.15  1567.15
UGC02429    44.288243   1.326515  9.0 23.6 -999.0 17.17 0.01 16.92 0.01 15.377 0.004 0    MISGCSS_18404_0410_42050/MISGCSS_18404_0410                     MIS   4017.50  2904.75
ESO546-034  44.654521 -18.698195  8.8 20.9 -999.0 16.70 0.01 16.53 0.01 16.038 0.053 0    MISWZS03_27831_0283_17528/MISWZS03_27831_0283                   MIS   1741.00  1741.00
NGC1163     45.092124 -17.152503  4.1 33.8    6.5 17.53 0.02 17.06 0.01 12.785 0.001 868  MISWZS03_27774_0283_17524/MISWZS03_27774_0283                   MIS    587.10   587.10
PGC011367   45.132280 -15.736181  6.9 21.0 -999.0 15.40 0.03 14.94 0.01 12.919 0.002 0    MISWZS03_27664_0283_17509/MISWZS03_27664_0283                   MIS   1869.00  1869.00
NGC1187     45.656559 -22.867103  5.0 18.8    1.4 13.33 0.02 13.00 0.02 10.538 0.001 851  GI2_044002_NGC1187_22107/GI2_044002_NGC1187                     GII   6749.20  6410.20
NGC1179     45.660498 -18.897940  5.9 18.2    4.1 14.30 0.01 14.01 0.01 12.052 0.001 0    GI1_009079_NGC1179_21093/GI1_009079_NGC1179                     GII   1695.00  1695.00
ESO547-005  45.895500 -18.367090 10.0 21.2 -999.0 16.84 0.01 16.63 0.01 15.246 0.001 0    MISWZS03_27830_0283_17527/MISWZS03_27830_0283                   MIS   1634.05  1634.05
ESO480-025  45.959885 -25.272082  8.8 23.0 -999.0 17.08 0.02 16.36 0.42 15.063 0.007 0    AIS_405_50405_0001_sv07/AIS_405_sg07                            AIS    172.00   172.00
ESO248-002  46.276229 -45.961821  6.9 19.9    1.3 16.20 0.01 15.76 0.01 13.570 0.001 0    GI1_009110_HPJ0305m45_21107/GI1_009110_HPJ0305m45               GII   1591.85  1591.85
PGC011677   46.769160 -14.003490  9.1 18.3 -999.0 16.10 0.01 15.80 0.02 14.308 0.006 0    MISWZS03_27556_0283_17566/MISWZS03_27556_0283                   MIS   2239.10  2239.10
PGC011744   47.078971 -13.902973  1.0 20.9 -999.0 14.52 0.01 14.42 0.01 13.834 0.005 0    MISWZS03_27556_0283_17566/MISWZS03_27556_0283                   MIS   2239.10  2239.10
IC1892      47.113261 -23.056018  7.7 35.2 -999.0 15.25 0.01 14.98 0.01 13.909 0.003 879  AIS_282_50282_0001_sv88/AIS_282_sg88                            AIS    112.00   112.00
NGC1222     47.236407  -2.955155 -2.6 31.0 -999.0 15.58 0.02 14.86 0.02 12.103 0.002 0    NGA_NGC1222_05048/NGA_NGC1222                                   NGS   1292.05  1209.05
ESO547-012  47.403999 -17.831404  7.9 36.0    1.7 18.05 0.01 17.75 0.01 16.789 0.020 0    MISWZS03_27772_0283_17522/MISWZS03_27772_0283                   MIS   1680.00  1680.00
ESO300-014  47.409897 -41.031622  8.9 11.5    2.1 15.02 0.01 14.67 0.01 13.026 0.003 952  GI1_047015_ESO300_G014_21295/GI1_047015_ESO300_G014             GII   1622.25  1622.25
NGC1232     47.439256 -20.579000  5.0 18.7    2.6 12.38 0.01 12.13 0.01  9.844 0.001 0    AIS_282_50282_0001_sv73/AIS_282_sg73                            AIS    112.00   112.00
NGC1249     47.505009 -53.335851  6.0 15.9    2.6 13.74 0.01 13.40 0.01 11.996 0.001 953  GI1_047016_NGC1249_21296/GI1_047016_NGC1249                     GII   1165.05  1165.05
IC1898      47.583190 -22.404620  5.7 19.9    2.3 16.30 0.01 15.83 0.01 12.323 0.001 851  AIS_282_50282_0001_sv81/AIS_282_sg81                            AIS    112.00   112.00
ESO357-007  47.597980 -33.153556  9.0 14.7    3.0 16.36 0.01 16.09 0.01 14.857 0.003 846  AIS_405_50405_0001_sv86/AIS_405_sg86                            AIS    224.00   224.00
ESO547-020  48.239985 -17.929781  9.5 26.6 -999.0 16.53 0.01 16.39 0.01 15.292 0.022 0    MISWZS03_27715_0283_17514/MISWZS03_27715_0283                   MIS   1680.00  1680.00
NGC1255     48.383339 -25.725095  4.0 21.5    2.4 13.62 0.01 13.32 0.01 11.163 0.001 850  AIS_489_50489_0001_sv57/AIS_489_sg57                            AIS     80.00    80.00
ESO481-014  48.418130 -25.188880  8.9 20.5    2.0 15.04 0.01 14.80 0.01 14.274 0.003 850  AIS_489_50489_0001_sv46/AIS_489_sg46                            AIS    160.00   160.00
NGC1258     48.522911 -21.774392  5.7 25.8    4.4 15.88 0.04 15.50 0.01 13.448 0.001 0    AIS_282_50282_0001_sv80/AIS_282_sg80                            AIS    110.00   110.00
NGC1253     48.537841  -2.822648  5.9 22.7    3.1 13.38 0.01 13.12 0.01 11.607 0.001 929  AIS_181_50181_0001_sv46/AIS_181_sg46                            AIS    200.00   200.00
PGC012068   48.659276  -4.774324 10.0 27.6 -999.0 15.15 0.01 14.98 0.01 14.283 0.030 0    AIS_181_50181_0001_sv58/AIS_181_sg58                            AIS    176.00   176.00
ESO357-012  49.222491 -35.541387  7.0 22.6    2.6 15.24 0.01 15.04 0.01 13.881 0.018 843  AIS_423_50423_0001_sv17/AIS_423_sg17                            AIS    264.00   264.00
NGC1291     49.327329 -41.107973  0.1  8.6 -999.0 15.17 0.29 13.52 0.12  8.216 0.001 0    NGA_NGC1291_css8742_52458/NGA_NGC1291_css8742                   NGS    720.00   720.00
NGC1292     49.561816 -27.610430  5.0 21.5    3.5 14.61 0.01 14.28 0.01 12.122 0.001 847  AIS_489_50489_0001_sv76/AIS_489_sg76                            AIS    187.00   187.00
NGC1313     49.564200 -66.497370  7.0  4.0    0.4 10.65 0.04 10.45 0.04  9.387 0.001 236  AIS_404_50404_0001_sv76/AIS_404_sg76                            AIS    208.00   208.00
NGC1297     49.809240 -19.100066 -2.5 23.5    7.3 19.24 0.49 16.99 0.24 11.630 0.001 852  AIS_282_50282_0001_sv41/AIS_282_sg41                            AIS    160.00   160.00
IC1914      49.855100 -49.599670  6.9 18.1    4.7 14.63 0.01 14.43 0.01 13.201 0.002 950  GI1_009054_IC1914_21074/GI1_009054_IC1914                       GII   1252.60  1252.60
IC1913      49.893976 -32.465228  3.4 21.4    3.8 16.31 0.01 15.95 0.01 14.172 0.005 9    AIS_423_50423_0001_sv04/AIS_423_sg04                            AIS    156.75   156.75
NGC1300     49.921009 -19.411096  4.0 18.1    2.8 13.72 0.03 13.29 0.03 10.201 0.001 0    AIS_282_50282_0001_sv51/AIS_282_sg51                            AIS    270.00   270.00
PGC012439   49.974367  -3.593632  6.2 48.9    0.3 18.68 0.38 17.83 0.04 14.222 0.002 0    AIS_181_50181_0001_sv56/AIS_181_sg56                            AIS    201.00   201.00
NGC1311     50.029140 -52.187509  8.8  5.3    0.7 14.81 0.01 14.45 0.01 13.023 0.016 238  MIS2DFR_38632_0859_04100/MIS2DFR_38632_0859                     MIS   1851.15  1851.15
NGC1299     50.040339  -6.261997  3.0 31.1 -999.0 15.48 0.01 15.04 0.01 12.624 0.001 869  MISDR1_28517_0460_03337/MISDR1_28517_0460                       MIS   1696.00  1696.00
NGC1310     50.264124 -37.101747  5.0 22.0    3.7 15.11 0.01 14.75 0.01 12.376 0.001 9    NGA_NGC1316_05053/NGA_NGC1316                                   NGS   1702.35  1702.35
PGC012608   50.465119 -15.710440  9.0 26.8 -999.0 16.23 0.02 15.99 0.01 15.378 0.097 0    MISWZS03_27605_0283_17497/MISWZS03_27605_0283                   MIS   1661.00  1661.00
NGC1309     50.527190 -15.400028  3.9 28.0    4.3 13.63 0.01 13.25 0.01 11.462 0.001 867  MISWZS03_27553_0283_17492/MISWZS03_27553_0283                   MIS   1664.25  1663.25
PGC012633   50.572733  -7.090679  2.3 29.8    2.1 15.62 0.02 15.32 0.01 12.861 0.001 0    MISDR1_27125_0460_03334/MISDR1_27125_0460                       MIS   1690.05  1690.05
PGC012664   50.729541 -11.203359  6.7 34.7 -999.0 15.24 0.01 15.05 0.03 13.788 0.003 0    MISWZS03_27305_0183_17476/MISWZS03_27305_0183                   MIS   2842.70  2842.70
ESO357-025  50.905079 -35.778525 -2.8 17.3    4.4 17.62 0.01 17.11 0.01 14.926 0.002 843  NGA_NGC1326_05054/NGA_NGC1326                                   NGS   2906.10  1690.10
NGC1326     50.984851 -36.464532 -0.8 17.0    1.7 14.77 0.08 14.36 0.12 10.117 0.001 9    NGA_NGC1326_05054/NGA_NGC1326                                   NGS   2906.10  1690.10
NGC1325     51.106537 -21.544060  4.0 22.0    2.5 14.85 0.01 14.48 0.01 11.369 0.001 849  AIS_282_50282_0001_sv69/AIS_282_sg69                            AIS    197.10   197.10
ESO548-009  51.158700 -19.297800  6.7 91.9 -999.0 19.00 0.05 18.54 0.03 17.107 0.006 0    MISWZS03_27768_0283_17520/MISWZS03_27768_0283                   MIS   1996.05  1996.05
NGC1325A    51.202039 -21.336643  6.9 17.7 -999.0 15.82 0.01 15.47 0.01 12.963 0.002 0    AIS_282_50282_0001_sv69/AIS_282_sg69                            AIS    197.10   197.10
NGC1316C    51.243398 -37.009610 -1.9 16.9 -999.0 18.40 0.11 17.40 0.03 13.490 0.001 9    AIS_423_50423_0001_sv42/AIS_423_sg42                            AIS    212.00   212.00
NGC1326A    51.286800 -36.363080  8.9 16.9    1.0 15.18 0.03 15.05 0.03 14.240 0.007 9    AIS_423_50423_0001_sv33/AIS_423_sg33                            AIS    215.05   215.05
NGC1326B    51.333900 -36.386800  8.9 16.9 -999.0 14.45 0.01 14.21 0.01 13.408 0.003 9    AIS_423_50423_0001_sv41/AIS_423_sg41                            AIS    217.00   217.00
PGC012798   51.353879 -16.233450  7.6 29.3    3.9 16.25 0.01 15.76 0.01 13.491 0.001 867  MISWZS03_27604_0283_17496/MISWZS03_27604_0283                   MIS   2681.45  2681.40
